1628,107.9,1,1,0,0,0,1
1629,107.9,1,1,0,0,0,1
1630,107.9,1,1,0,0,0,1
1631,107.9,1,1,1,0,0,1
1632,107.9,1,1,1,0,0,1
1633,107.9,1,1,1,0,0,1
1634,107.9,1,1,1,0,0,1
1635,107.9,1,1,1,0,0,1
1636,107.9,1,1,1,0,0,1
1637,107.9,1,1,1,0,0,1
1638,107.9,1,1,1,0,0,1
1639,107.9,1,1,1,0,0,1
1640,107.9,1,1,0,0,0,1
1641,107.9,1,1,0,0,0,1
1642,107.9,1,1,0,0,0,1
1643,107.9,1,1,0,0,0,1
1644,107.9,1,1,0,0,0,1
1645,107.9,1,1,0,0,0,1
1646,107.9,1,1,0,0,0,1
1647,107.9,1,1,0,0,0,1
1648,107.9,1,1,0,0,0,1
1649,107.9,1,1,1,0,0,1
1650,107.9,1,1,0,0,0,1
1651,107.9,1,1,0,0,0,1
1652,107.9,1,1,0,0,0,1
1653,107.9,1,1,0,0,0,1
1654,107.9,1,1,0,0,0,1
1655,107.9,1,1,0,0,0,1
1656,107.9,1,1,0,0,0,1
1657,107.9,1,1,0,0,0,1
1658,107.9,1,1,0,0,0,1
1659,107.9,1,1,1,0,0,1
1660,107.9,1,1,1,0,0,1
1661,107.9,1,1,1,0,0,1
1662,107.9,1,1,1,0,0,1
1663,107.9,1,1,1,0,0,1
1664,107.9,1,1,1,0,0,1
1665,107.9,1,1,1,0,0,1
1666,107.9,1,1,1,0,0,1
1667,107.9,1,1,1,0,0,1
1668,107.9,1,1,1,0,0,1
1669,107.9,1,1,0,0,0,1
1670,107.9,1,1,0,0,0,1
1671,107.9,1,1,0,0,0,1
1672,107.9,1,1,0,0,0,1
1673,107.9,1,1,0,0,0,1
1674,107.9,1,1,1,0,0,1
1675,107.9,1,1,1,0,0,1
1676,107.9,1,1,1,0,0,1
1677,107.9,1,1,1,0,0,1
1678,107.9,1,1,0,0,0,1
1679,107.9,1,1,0,0,0,1
1680,107.9,1,1,0,0,0,1
1681,107.9,1,1,0,0,0,1
1682,107.9,1,1,0,0,0,1
1683,107.9,1,1,1,0,0,1
1684,107.9,1,1,1,0,0,1
1685,107.9,1,1,1,0,0,1
1686,107.9,1,1,1,0,0,1
1687,107.9,1,1,1,0,0,1
1688,107.9,1,1,1,0,0,1
1689,107.9,1,1,1,0,0,1
1690,107.9,1,1,1,0,0,1
1691,107.9,1,1,1,0,0,1
1692,107.9,1,1,1,0,0,1
1693,107.9,1,1,0,0,0,1
1694,107.9,1,1,0,0,0,1
1695,107.9,1,1,0,0,0,1
1696,107.9,1,1,0,0,0,1
1697,107.9,1,1,0,0,0,1
1698,107.9,1,1,0,0,0,1
1699,107.9,1,1,0,0,0,1
1700,107.9,1,1,0,0,0,1
1701,107.9,1,1,0,0,0,1
1702,107.9,1,1,1,0,0,1
1703,107.9,1,1,1,0,0,1
1704,107.9,1,1,1,0,0,1
1705,107.9,1,1,1,0,0,1
1706,107.9,1,1,1,0,0,1
1707,107.9,1,1,0,0,0,1
1708,107.9,1,1,0,0,0,1
1709,107.9,1,1,0,0,0,1
1710,107.9,1,1,0,0,0,1
1711,107.9,1,1,1,0,0,1
1712,107.9,1,1,1,0,0,1
1713,107.9,1,1,1,0,0,1
1714,107.9,1,1,1,0,0,1
1715,107.9,1,1,1,0,0,1
1716,107.9,1,1,0,0,0,1
1717,107.9,1,1,0,0,0,1
1718,107.9,1,1,0,0,0,1
1719,107.9,1,1,0,0,0,1
1720,107.9,1,1,0,0,0,1
1721,107.9,1,1,1,0,0,1
1722,107.9,1,1,1,0,0,1
1723,107.9,1,1,1,0,0,1
1724,107.9,1,1,1,0,0,1
1725,107.9,1,1,1,0,0,1
1726,107.9,1,1,0,0,0,1
1727,107.9,1,1,0,0,0,1
1728,107.9,1,1,0,0,0,1
1729,107.9,1,1,0,0,0,1
1730,107.9,1,1,0,0,0,1
1731,107.9,1,1,0,0,0,1
1732,107.9,1,1,0,0,0,1
1733,107.9,1,1,0,0,0,1
1734,107.9,1,1,0,0,0,1
1735,107.9,1,1,0,0,0,1
1736,107.9,1,1,0,0,0,1
1737,107.9,1,1,0,0,0,1
1738,107.9,1,1,0,0,0,1
1739,107.9,1,1,0,0,0,1
1740,107.9,1,1,1,0,0,1
1741,107.9,1,1,1,0,0,1
1742,107.9,1,1,1,0,0,1
1743,107.9,1,1,1,0,0,1
1744,107.9,1,1,1,0,0,1
1745,107.9,1,1,0,0,0,1
1746,107.9,1,1,0,0,0,1
1747,107.9,1,1,0,0,0,1
1748,107.9,1,1,0,0,0,1
1749,107.9,1,1,0,0,0,1
1750,107.9,1,1,1,0,0,1
1751,107.9,1,1,1,0,0,1
1752,107.9,1,1,1,0,0,1
1753,107.9,1,1,1,0,0,1
1754,107.9,1,1,1,0,0,1
1755,107.9,1,1,0,0,0,1
1756,107.9,1,1,0,0,0,1
1757,107.9,1,1,0,0,0,1
1758,107.9,1,1,0,0,0,1
1759,107.9,1,1,0,0,0,1
1760,107.9,1,1,0,0,0,1
1761,107.9,1,1,0,0,0,1
1762,107.9,1,1,0,0,0,1
1763,107.9,1,1,0,0,0,1
1764,107.9,1,1,1,0,0,1
1765,107.9,1,1,1,0,0,1
1766,107.9,1,1,1,0,0,1
1767,107.9,1,1,1,0,0,1
1768,107.9,1,1,1,0,0,1
1769,107.9,1,1,0,0,0,1
1770,107.9,1,1,0,0,0,1
1771,107.9,1,1,0,0,0,1
1772,107.9,1,1,0,0,0,1
1773,107.9,1,1,0,0,0,1
1774,107.9,1,1,1,0,0,1
1775,107.9,1,1,1,0,0,1
1776,107.9,1,1,1,0,0,1
1777,107.9,1,1,1,0,0,1
1778,107.9,1,1,0,0,0,1
1779,107.9,1,1,0,0,0,1
1780,107.9,1,1,0,0,0,1
1781,107.9,1,1,0,0,0,1
1782,107.9,1,1,0,0,0,1
1783,107.9,1,1,0,0,0,1
1784,107.9,1,1,0,0,0,1
1785,107.9,1,1,0,0,0,1
1786,107.9,1,1,0,0,0,1
1787,107.9,1,1,0,0,0,1
1788,107.9,1,1,1,0,0,1
1789,107.9,1,1,1,0,0,1
1790,107.9,1,1,1,0,0,1
1791,107.9,1,1,1,0,0,1
1792,107.9,1,1,1,0,0,1
1793,107.9,1,1,0,0,0,1
1794,107.9,1,1,0,0,0,1
1795,107.9,1,1,0,0,0,1
1796,107.9,1,1,0,0,0,1
1797,107.9,1,1,1,0,0,1
1798,107.9,1,1,1,0,0,1
1799,107.9,1,1,1,0,0,1
1800,107.9,1,1,1,0,0,1
1801,107.9,1,1,1,0,0,1
1802,107.9,1,1,0,0,0,1
1803,107.9,1,1,0,0,0,1
1804,107.9,1,1,0,0,0,1
1805,107.9,1,1,0,0,0,1
1806,107.9,1,1,0,0,0,1
1807,107.9,1,1,1,0,0,1
1808,107.9,1,1,1,0,0,1
1809,107.9,1,1,1,0,0,1
1810,107.9,1,1,1,0,0,1
1811,107.9,1,1,1,0,0,1
1812,107.9,1,1,0,0,0,1
1813,107.9,1,1,0,0,0,1
1814,107.9,1,1,0,0,0,1
1815,107.9,1,1,0,0,0,1
1816,107.9,1,1,1,0,0,1
1817,107.9,1,1,1,0,0,1
1818,107.9,1,1,1,0,0,1
1819,107.9,1,1,1,0,0,1
1820,107.9,1,1,1,0,0,1
1821,107.9,1,1,1,0,0,1
1822,107.9,1,1,1,0,0,1
1823,107.9,1,1,1,0,0,1
1824,107.9,1,1,1,0,0,1
1825,107.9,1,1,1,0,0,1
1826,107.9,1,1,0,0,0,1
1827,107.9,1,1,0,0,0,1
1828,107.9,1,1,0,0,0,1
1829,107.9,1,1,0,0,0,1
1830,107.9,1,1,0,0,0,1
1831,107.9,1,1,1,0,0,1
1832,107.9,1,1,1,0,0,1
1833,107.9,1,1,1,0,0,1
1834,107.9,1,1,1,0,0,1
1835,107.9,1,1,0,0,0,1
1836,107.9,1,1,0,0,0,1
1837,107.9,1,1,0,0,0,1
1838,107.9,1,1,0,0,0,1
1839,107.9,1,1,0,0,0,1
1840,107.9,1,1,1,0,0,1
1841,107.9,1,1,1,0,0,1
1842,107.9,1,1,1,0,0,1
1843,107.9,1,1,1,0,0,1
1844,107.9,1,1,1,0,0,1
1845,107.9,1,1,1,0,0,1
1846,107.9,1,1,1,0,0,1
1847,107.9,1,1,1,0,0,1
1848,107.9,1,1,1,0,0,1
1849,107.9,1,1,1,0,0,1
1850,107.9,1,1,0,0,0,1
1851,107.9,1,1,0,0,0,1
1852,107.9,1,1,0,0,0,1
1853,107.9,1,1,0,0,0,1
1854,107.9,1,1,0,0,0,1
1855,107.9,1,1,0,0,0,1
1856,107.9,1,1,0,0,0,1
1857,107.9,1,1,0,0,0,1
1858,107.9,1,1,0,0,0,1
1859,107.9,1,1,1,0,0,1
1860,107.9,1,1,1,0,0,1
1861,107.9,1,1,1,0,0,1
1862,107.9,1,1,1,0,0,1
1863,107.9,1,1,1,0,0,1
1864,107.9,1,1,1,0,0,1
1865,107.9,1,1,1,0,0,1
1866,107.9,1,1,1,0,0,1
1867,107.9,1,1,1,0,0,1
1868,107.9,1,1,1,0,0,1
1869,107.9,1,1,0,0,0,1
1870,107.9,1,1,0,0,0,1
1871,107.9,1,1,0,0,0,1
1872,107.9,1,1,0,0,0,1
1873,107.9,1,1,1,0,0,1
1874,107.9,1,1,1,0,0,1
1875,107.9,1,1,1,0,0,1
1876,107.9,1,1,1,0,0,1
1877,107.9,1,1,1,0,0,1
1878,107.9,1,1,0,0,0,1
1879,107.9,1,1,0,0,0,1
1880,107.9,1,1,0,0,0,1
1881,107.9,1,1,0,0,0,1
1882,107.9,1,1,0,0,0,1
1883,107.9,1,1,1,0,0,1
1884,107.9,1,1,1,0,0,1
1885,107.9,1,1,1,0,0,1
1886,107.9,1,1,1,0,0,1
1887,107.9,1,1,1,0,0,1
1888,107.9,1,1,1,0,0,1
1889,107.9,1,1,1,0,0,1
1890,107.9,1,1,1,0,0,1
1891,107.9,1,1,1,0,0,1
1892,107.9,1,1,1,0,0,1
1893,107.9,1,1,0,0,0,1
1894,107.9,1,1,0,0,0,1
1895,107.9,1,1,0,0,0,1
1896,107.9,1,1,0,0,0,1
1897,107.9,1,1,1,0,0,1
1898,107.9,1,1,1,0,0,1
1899,107.9,1,1,1,0,0,1
1900,107.9,1,1,1,0,0,1
1901,107.9,1,1,1,0,0,1
1902,107.9,1,1,0,0,0,1
1903,107.9,1,1,0,0,0,1
1904,107.9,1,1,0,0,0,1
1905,107.9,1,1,0,0,0,1
1906,107.9,1,1,0,0,0,1
1907,107.9,1,1,1,0,0,1
1908,107.9,1,1,1,0,0,1
1909,107.9,1,1,1,0,0,1
1910,107.9,1,1,1,0,0,1
1911,107.9,1,1,1,0,0,1
1912,107.9,1,1,1,0,0,1
1913,107.9,1,1,1,0,0,1
1914,107.9,1,1,1,0,0,1
1915,107.9,1,1,1,0,0,1
1916,107.9,1,1,0,0,0,1
1917,107.9,1,1,0,0,0,1
1918,107.9,1,1,0,0,0,1
1919,107.9,1,1,0,0,0,1
1920,107.9,1,1,0,0,0,1
1921,107.9,1,1,1,0,0,1
1922,107.9,1,1,1,0,0,1
1923,107.9,1,1,1,0,0,1
1924,107.9,1,1,1,0,0,1
1925,107.9,1,1,1,0,0,1
1926,107.9,1,1,0,0,0,1
1927,107.9,1,1,0,0,0,1
1928,107.9,1,1,0,0,0,1
1929,107.9,1,1,0,0,0,1
1930,107.9,1,1,0,0,0,1
1931,107.9,1,1,1,0,0,1
1932,107.9,1,1,1,0,0,1
1933,107.9,1,1,1,0,0,1
1934,107.9,1,1,1,0,0,1
1935,107.9,1,1,0,0,0,1
1936,107.9,1,1,0,0,0,1
1937,107.9,1,1,0,0,0,1
1938,107.9,1,1,0,0,0,1
1939,107.9,1,1,0,0,0,1
1940,107.9,1,1,1,0,0,1
1941,107.9,1,1,1,0,0,1
1942,107.9,1,1,1,0,0,1
1943,107.9,1,1,1,0,0,1
1944,107.9,1,1,1,0,0,1
1945,107.9,1,1,0,0,0,1
1946,107.9,1,1,0,0,0,1
1947,107.9,1,1,0,0,0,1
1948,107.9,1,1,0,0,0,1
1949,107.9,1,1,0,0,0,1
1950,107.9,1,1,1,0,0,1
1951,107.9,1,1,1,0,0,1
1952,107.9,1,1,1,0,0,1
1953,107.9,1,1,1,0,0,1
1954,107.9,1,1,0,0,0,1
1955,107.9,1,1,0,0,0,1
1956,107.9,1,1,0,0,0,1
1957,107.9,1,1,0,0,0,1
1958,107.9,1,1,0,0,0,1
1959,107.9,1,1,1,0,0,1
1960,107.9,1,1,1,0,0,1
1961,107.9,1,1,1,0,0,1
1962,107.9,1,1,1,0,0,1
1963,107.9,1,1,1,0,0,1
1964,107.9,1,1,0,0,0,1
1965,107.9,1,1,0,0,0,1
1966,107.9,1,1,0,0,0,1
1967,107.9,1,1,0,0,0,1
1968,107.9,1,1,0,0,0,1
1969,107.9,1,1,0,0,0,1
1970,107.9,1,1,0,0,0,1
1971,107.9,1,1,0,0,0,1
1972,107.9,1,1,0,0,0,1
1973,107.9,1,1,1,0,0,1
1974,107.9,1,1,1,0,0,1
1975,107.9,1,1,1,0,0,1
1976,107.9,1,1,1,0,0,1
1977,107.9,1,1,1,0,0,1
1978,107.9,1,1,1,0,0,1
1979,107.9,1,1,1,0,0,1
1980,107.9,1,1,1,0,0,1
1981,107.9,1,1,1,0,0,1
1982,107.9,1,1,1,0,0,1
1983,107.9,1,1,0,0,0,1
1984,107.9,1,1,0,0,0,1
1985,107.9,1,1,0,0,0,1
1986,107.9,1,1,0,0,0,1
1987,107.9,1,1,0,0,0,1
1988,107.9,1,1,1,0,0,1
1989,107.9,1,1,1,0,0,1
1990,107.9,1,1,1,0,0,1
1991,107.9,1,1,1,0,0,1
1992,107.9,1,1,0,0,0,1
1993,107.9,1,1,0,0,0,1
1994,107.9,1,1,0,0,0,1
1995,107.9,1,1,0,0,0,1
1996,107.9,1,1,0,0,0,1
1997,107.9,1,1,1,0,0,1
1998,107.9,1,1,1,0,0,1
1999,107.9,1,1,1,0,0,1
2000,107.9,1,1,1,0,0,1
2001,107.9,1,1,1,0,0,1
2002,107.9,1,1,1,0,0,1
2003,107.9,1,1,1,0,0,1
2004,107.9,1,1,1,0,0,1
2005,107.9,1,1,1,0,0,1
2006,107.9,1,1,1,0,0,1
2007,107.9,1,1,0,0,0,1
2008,107.9,1,1,0,0,0,1
2009,107.9,1,1,0,0,0,1
2010,107.9,1,1,0,0,0,1
2011,107.9,1,1,1,0,0,1
2012,107.9,1,1,1,0,0,1
2013,107.9,1,1,1,0,0,1
2014,107.9,1,1,1,0,0,1
2015,107.9,1,1,1,0,0,1
2016,107.9,1,1,0,0,0,1
2017,107.9,1,1,0,0,0,1
2018,107.9,1,1,0,0,0,1
2019,107.9,1,1,0,0,0,1
2020,107.9,1,1,0,0,0,1
2021,107.9,1,1,1,0,0,1
2022,107.9,1,1,1,0,0,1
2023,107.9,1,1,1,0,0,1
2024,107.9,1,1,1,0,0,1
2025,107.9,1,1,1,0,0,1
2026,107.9,1,1,0,0,0,1
2027,107.9,1,1,0,0,0,1
2028,107.9,1,1,0,0,0,1
2029,107.9,1,1,0,0,0,1
2030,107.9,1,1,0,0,0,1
2031,107.9,1,1,1,0,0,1
2032,107.9,1,1,1,0,0,1
2033,107.9,1,1,1,0,0,1
2034,107.9,1,1,1,0,0,1
2035,107.9,1,1,0,0,0,1
2036,107.9,1,1,0,0,0,1
2037,107.9,1,1,0,0,0,1
2038,107.9,1,1,0,0,0,1
2039,107.9,1,1,0,0,0,1
2040,107.9,1,1,1,0,0,1
2041,107.9,1,1,1,0,0,1
2042,107.9,1,1,1,0,0,1
2043,107.9,1,1,1,0,0,1
2044,107.9,1,1,1,0,0,1
2045,107.9,1,1,0,0,0,1
2046,107.9,1,1,0,0,0,1
2047,107.9,1,1,1,0,0,1
2048,107.9,1,1,1,0,0,1
2049,107.9,1,1,1,0,0,1
2050,107.9,1,1,0,0,0,1
2051,107.9,1,1,0,0,0,1
2052,107.9,1,1,0,0,0,1
2053,107.9,1,1,0,0,0,1
2054,107.9,1,1,0,0,0,1
2055,107.9,1,1,0,0,0,1
2056,107.9,1,1,0,0,0,1
2057,107.9,1,1,0,0,0,1
2058,107.9,1,1,0,0,0,1
2059,107.9,1,1,1,0,0,1
2060,107.9,1,1,1,0,0,1
2061,107.9,1,1,1,0,0,1
2062,107.9,1,1,1,0,0,1
2063,107.9,1,1,1,0,0,1
2064,107.9,1,1,1,0,0,1
2065,107.9,1,1,1,0,0,1
2066,107.9,1,1,1,0,0,1
2067,107.9,1,1,1,0,0,1
2068,107.9,1,1,1,0,0,1
2069,107.9,1,1,0,0,0,1
2070,107.9,1,1,0,0,0,1
2071,107.9,1,1,0,0,0,1
2072,107.9,1,1,0,0,0,1
2073,107.9,1,1,1,0,0,1
2074,107.9,1,1,1,0,0,1
2075,107.9,1,1,1,0,0,1
2076,107.9,1,1,1,0,0,1
2077,107.9,1,1,1,0,0,1
2078,107.9,1,1,0,0,0,1
2079,107.9,1,1,0,0,0,1
2080,107.9,1,1,0,0,0,1
2081,107.9,1,1,0,0,0,1
2082,107.9,1,1,0,0,0,1
2083,107.9,1,1,1,0,0,1
2084,107.9,1,1,1,0,0,1
2085,107.9,1,1,1,0,0,1
2086,107.9,1,1,1,0,0,1
2087,107.9,1,1,1,0,0,1
2088,107.9,1,1,0,0,0,1
2089,107.9,1,1,0,0,0,1
2090,107.9,1,1,0,0,0,1
2091,107.9,1,1,0,0,0,1
2092,107.9,1,1,1,0,0,1
2093,107.9,1,1,1,0,0,1
2094,107.9,1,1,1,0,0,1
2095,107.9,1,1,1,0,0,1
2096,107.9,1,1,1,0,0,1
2097,107.9,1,1,0,0,0,1
2098,107.9,1,1,0,0,0,1
2099,107.9,1,1,0,0,0,1
2100,107.9,1,1,0,0,0,1
2101,107.9,1,1,0,0,0,1
2102,107.9,1,1,1,0,0,1
2103,107.9,1,1,1,0,0,1
2104,107.9,1,1,1,0,0,1
2105,107.9,1,1,1,0,0,1
2106,107.9,1,1,1,0,0,1
2107,107.9,1,1,0,0,0,1
2108,107.9,1,1,0,0,0,1
2109,107.9,1,1,0,0,0,1
2110,107.9,1,1,0,0,0,1
2111,107.9,1,1,1,0,0,1
2112,107.9,1,1,1,0,0,1
2113,107.9,1,1,1,0,0,1
2114,107.9,1,1,1,0,0,1
2115,107.9,1,1,1,0,0,1
2116,107.9,1,1,0,0,0,1
2117,107.9,1,1,0,0,0,1
2118,107.9,1,1,0,0,0,1
2119,107.9,1,1,0,0,0,1
2120,107.9,1,1,0,0,0,1
2121,107.9,1,1,0,0,0,1
2122,107.9,1,1,0,0,0,1
2123,107.9,1,1,0,0,0,1
2124,107.9,1,1,0,0,0,1
2125,107.9,1,1,0,0,0,1
2126,107.9,1,1,1,0,0,1
2127,107.9,1,1,1,0,0,1
2128,107.9,1,1,1,0,0,1
2129,107.9,1,1,1,0,0,1
2130,107.9,1,1,0,0,0,1
2131,107.9,1,1,0,0,0,1
2132,107.9,1,1,0,0,0,1
2133,107.9,1,1,0,0,0,1
2134,107.9,1,1,0,0,0,1
2135,107.9,1,1,1,0,0,1
2136,107.9,1,1,1,0,0,1
2137,107.9,1,1,1,0,0,1
2138,107.9,1,1,1,0,0,1
2139,107.9,1,1,1,0,0,1
2140,107.9,1,1,0,0,0,1
2141,107.9,1,1,0,0,0,1
2142,107.9,1,1,0,0,0,1
2143,107.9,1,1,0,0,0,1
2144,107.9,1,1,0,0,0,1
2145,107.9,1,1,0,0,0,1
2146,107.9,1,1,0,0,0,1
2147,107.9,1,1,0,0,0,1
2148,107.9,1,1,0,0,0,1
2149,107.9,1,1,1,0,0,1
2150,107.9,1,1,1,0,0,1
2151,107.9,1,1,1,0,0,1
2152,107.9,1,1,1,0,0,1
2153,107.9,1,1,1,0,0,1
2154,107.9,1,1,1,0,0,1
2155,107.9,1,1,1,0,0,1
2156,107.9,1,1,1,0,0,1
2157,107.9,1,1,1,0,0,1
2158,107.9,1,1,1,0,0,1
2159,107.9,1,1,0,0,0,1
2160,107.9,1,1,0,0,0,1
2161,107.9,1,1,0,0,0,1
2162,107.9,1,1,0,0,0,1
2163,107.9,1,1,0,0,0,1
2164,107.9,1,1,0,0,0,1
2165,107.9,1,1,0,0,0,1
2166,107.9,1,1,0,0,0,1
2167,107.9,1,1,0,0,0,1
2168,107.9,1,1,0,0,0,1
2169,107.9,1,1,1,0,0,1
2170,107.9,1,1,1,0,0,1
2171,107.9,1,1,1,0,0,1
2172,107.9,1,1,1,0,0,1
2173,107.9,1,1,0,0,0,1
2174,107.9,1,1,0,0,0,1
2175,107.9,1,1,0,0,0,1
2176,107.9,1,1,0,0,0,1
2177,107.9,1,1,0,0,0,1
2178,107.9,1,1,1,0,0,1
2179,107.9,1,1,1,0,0,1
2180,107.9,1,1,1,0,0,1
2181,107.9,1,1,1,0,0,1
2182,107.9,1,1,1,0,0,1
2183,107.9,1,1,0,0,0,1
2184,107.9,1,1,0,0,0,1
2185,107.9,1,1,0,0,0,1
2186,107.9,1,1,0,0,0,1
2187,107.9,1,1,0,0,0,1
2188,107.9,1,1,0,0,0,1
2189,107.9,1,1,0,0,0,1
2190,107.9,1,1,0,0,0,1
2191,107.9,1,1,0,0,0,1
2192,107.9,1,1,1,0,0,1
2193,107.9,1,1,1,0,0,1
2194,107.9,1,1,1,0,0,1
2195,107.9,1,1,1,0,0,1
2196,107.9,1,1,1,0,0,1
2197,107.9,1,1,0,0,0,1
2198,107.9,1,1,0,0,0,1
2199,107.9,1,1,0,0,0,1
2200,107.9,1,1,0,0,0,1
2201,107.9,1,1,0,0,0,1
2202,107.9,1,1,1,0,0,1
2203,107.9,1,1,1,0,0,1
2204,107.9,1,1,1,0,0,1
2205,107.9,1,1,1,0,0,1
2206,107.9,1,1,1,0,0,1
2207,107.9,1,1,0,0,0,1
2208,107.9,1,1,0,0,0,1
2209,107.9,1,1,0,0,0,1
2210,107.9,1,1,0,0,0,1
2211,107.9,1,1,0,0,0,1
2212,107.9,1,1,0,0,0,1
2213,107.9,1,1,0,0,0,1
2214,107.9,1,1,0,0,0,1
2215,107.9,1,1,0,0,0,1
2216,107.9,1,1,1,0,0,1
2217,107.9,1,1,1,0,0,1
2218,107.9,1,1,1,0,0,1
2219,107.9,0,0,0,0,0,0
2220,107.9,0,0,0,0,0,0
2221,107.9,0,0,0,0,0,0
2222,107.9,0,0,0,0,0,0
2223,107.9,0,0,0,0,0,0
2224,107.9,0,0,0,0,0,0
2225,107.9,0,0,0,0,0,0
2226,107.9,0,0,0,0,0,0
2227,107.9,0,0,0,0,0,0
2228,107.9,0,0,0,0,0,0
2229,107.9,0,0,0,0,0,0
2230,107.9,0,0,0,0,0,0
2231,107.9,0,0,0,0,0,0
2232,107.9,0,0,0,0,0,0
2233,107.9,0,0,0,0,0,0
2234,107.9,0,0,0,0,0,0
2235,107.9,0,0,0,0,0,0
2236,107.9,0,0,0,0,0,0
2237,107.9,0,0,0,0,0,0
2238,107.9,0,0,0,0,0,0
2239,107.9,0,0,0,0,0,0
2240,107.9,0,0,0,0,0,0
2241,107.9,0,0,0,0,0,0
2242,107.9,0,0,0,0,0,0
2243,107.9,0,0,0,0,0,0
2244,107.9,0,0,0,0,0,0
2245,107.9,0,0,0,0,0,0
2246,107.9,0,0,0,0,0,0
2247,107.9,0,0,0,0,0,0
2248,107.9,0,0,0,0,0,0
2249,107.9,0,0,0,0,0,0
2250,107.9,0,0,0,0,0,0
2251,107.9,0,0,0,0,0,0
2252,107.9,0,0,0,0,0,0
2253,107.9,0,0,0,0,0,0
2254,107.9,0,0,0,0,0,0
2255,107.9,0,0,0,0,0,0
2256,107.9,0,0,0,0,0,0
2257,107.9,0,0,0,0,0,0
2258,107.9,0,0,0,0,0,0
2259,107.9,0,0,0,0,0,0
2260,107.9,0,0,0,0,0,0
2261,107.9,0,0,0,0,0,0
2262,107.9,0,0,0,0,0,0
2263,107.9,0,0,0,0,0,0
2264,107.9,0,0,0,0,0,0
2265,107.9,0,0,0,0,0,0
2266,107.9,0,0,0,0,0,0
2267,107.9,0,0,0,0,0,0
2268,107.9,0,0,0,0,0,0
2269,107.9,0,0,0,0,0,0
2270,107.9,0,0,0,0,0,0
2271,107.9,0,0,0,0,0,0
2272,107.9,0,0,0,0,0,0
2273,107.9,0,0,0,0,0,0
2274,107.9,0,0,0,0,0,0
2275,107.9,0,0,0,0,0,0
2276,107.9,0,0,0,0,0,0
2277,107.9,0,0,0,0,0,0
2278,107.9,0,0,0,0,0,0
2279,107.9,0,0,0,0,0,0
2280,107.9,0,0,0,0,0,0
2281,107.9,0,0,0,0,0,0
2282,107.9,0,0,0,0,0,0
2283,107.9,0,0,0,0,0,0
2284,107.9,0,0,0,0,0,0
2285,107.9,0,0,0,0,0,0
2286,107.9,0,0,0,0,0,0
2287,107.9,0,0,0,0,0,0
2288,107.9,0,0,0,0,0,0
2289,107.9,0,0,0,0,0,0
2290,107.9,0,0,0,0,0,0
2291,107.9,0,0,0,0,0,0
2292,107.9,0,0,0,0,0,0
2293,107.9,0,0,0,0,0,0
2294,107.9,0,0,0,0,0,0
2295,107.9,0,0,0,0,0,0
2296,107.9,0,0,0,0,0,0
2297,107.9,0,0,0,0,0,0
2298,107.9,0,0,0,0,0,0
2299,107.9,0,0,0,0,0,0
2300,107.9,0,0,0,0,0,0
2301,107.9,0,0,0,0,0,0
2302,107.9,0,0,0,0,0,0
2303,107.9,0,0,0,0,0,0
2304,107.9,0,0,0,0,0,0
2305,107.9,0,0,0,0,0,0
2306,107.9,0,0,0,0,0,0
2307,107.9,0,0,0,0,0,0
